customer_id,age_group,city,occupation,gender,marital status,avg_monthly_income,Total_income,Total_Spending,avg_monthly_spending,O_Income_Utiliz,credit_card_monthly_avgspend,Credit_Card_IU%,avg_spending_apparel,avg_spending_bills,avg_spending_electronics,avg_spending_entertainment,avg_spending_food,avg_spending_groceries,avg_spending_health_wellness,avg_spending_others,avg_spending_travel
ATQCUS1374,25-34,Chennai,Freelancers,Female,Married,32925,197550,81335,13555.83,0.411718451,3421.86,0.103928929,41.4231,416.8846,320.1154,91.8846,121.6538,99.4615,162.3846,35.5385,90.0385
ATQCUS1375,45+,Hyderabad,Freelancers,Male,Married,34849,209094,91904,15317.33,0.439534276,4204.757255,0.120656468,37.1071,510.6786,296.6786,35.7857,16.5357,293.4643,129.3214,22.5,95.2143
ATQCUS1376,25-34,Hyderabad,Business Owners,Male,Married,72532,435192,73280,12213.33,0.168385402,2626.522581,0.036211914,43.35,773.75,191.25,0,65.7,132.65,110.15,42.75,112.35
ATQCUS1377,45+,Delhi NCR,Salaried Other Employees,Male,Married,40518,243108,75830,12638.33,0.3119189,3503.695446,0.086472566,98.4286,439.75,84.9286,76.8929,73.3571,204.0714,55.6786,41.0714,44.0357
ATQCUS1378,25-34,Delhi NCR,Business Owners,Female,Single,64906,389436,77408,12901.33,0.198769451,3448.870396,0.053136388,58.2963,342.2963,292.2593,112.7407,29.5185,76.3333,45.8148,66.5185,202.4444
ATQCUS1379,25-34,Delhi NCR,Salaried IT Employees,Female,Single,62273,373638,74203,12367.17,0.198596021,3339.1359,0.053620926,46.4444,333.7037,55.2222,84.037,92.4815,162.963,99.4815,44.1111,104.963
ATQCUS1380,35-45,Hyderabad,Salaried Other Employees,Male,Married,42466,254796,73443,12240.5,0.288242359,2997.673469,0.070589965,78.875,0,332.75,49.4583,169.4583,0,109.6667,45.9167,220.8333
ATQCUS1381,25-34,Chennai,Salaried Other Employees,Male,Married,41413,248478,70751,11791.83,0.284737401,3010.68,0.072698911,46,358.2083,72,55.2917,43.7083,170.625,192.8333,32.0833,172.3333
ATQCUS1382,21-24,Mumbai,Salaried Other Employees,Male,Single,31296,187776,78280,13046.67,0.416879793,2558.170588,0.081741136,50.6,318.95,213.7,176.5,114.6,149.4,48.3,26.55,93.6
ATQCUS1383,25-34,Mumbai,Salaried Other Employees,Female,Married,38035,228210,91235,15205.83,0.399785198,4481.718316,0.117831427,108.8571,406.1786,286.0714,76.2857,112.6786,146.1786,145.9286,17.8929,200.8571
ATQCUS1384,25-34,Mumbai,Business Owners,Male,Married,67394,404364,80097,13349.5,0.198081432,3778.160377,0.056060783,56.8333,343.5,242.0333,77.6,85.3333,168.4,116.1333,44.4667,60.1
ATQCUS1385,45+,Hyderabad,Salaried IT Employees,Male,Married,75381,452286,78186,13031,0.172868495,3856.112245,0.051154963,47.1034,363.1379,110.3448,86.6207,120.1724,163.4483,141.9655,40.5172,79.8966
ATQCUS1386,25-34,Mumbai,Salaried Other Employees,Male,Single,39359,236154,82415,13735.83,0.348988287,3329.898182,0.084603221,0,512.8333,359.7083,52.125,137.4167,196.2917,136.9167,22.625,63.5417
ATQCUS1387,21-24,Chennai,Salaried IT Employees,Female,Married,49175,295050,69674,11612.33,0.236142959,3317.808571,0.067469417,56.5,222.9615,386.2692,15.8846,59.0385,213.5,177,61.2692,74
ATQCUS1388,35-45,Bengaluru,Salaried IT Employees,Female,Married,65791,394746,80544,13424,0.204040066,2832.587156,0.043054326,16.7391,529.6087,313.087,49.087,53.9565,108.4783,155.2174,66.9565,38.913
ATQCUS1389,35-45,Mumbai,Salaried IT Employees,Female,Married,66339,398034,75361,12560.17,0.189333122,2918.019293,0.043986483,30.4783,300.6522,429.3478,78.4348,114.4348,120.2174,35.6087,19.5217,34.6087
ATQCUS1390,21-24,Hyderabad,Salaried IT Employees,Female,Single,47660,285960,64609,10768.17,0.225937264,2563.85,0.053794587,62.9,454.8,75.55,77.9,101.7,167.4,112.55,17.15,113.35
ATQCUS1391,25-34,Delhi NCR,Salaried IT Employees,Female,Single,63963,383778,85126,14187.67,0.221810578,3166.890625,0.04951129,30.76,523.8,64.96,129.24,72.84,232.48,169.4,27.36,109.76
ATQCUS1392,25-34,Hyderabad,Government Employees,Male,Married,51617,309702,77823,12970.5,0.251283492,3458.8,0.067008931,32.0833,376,236.0833,57.8333,26.7083,368.6667,253.375,20.2083,51.5
ATQCUS1393,25-34,Bengaluru,Business Owners,Male,Married,66833,400998,38026,6337.67,0.094828453,1667.807895,0.024954856,40.56,248.84,156.2,43.48,43.72,27.4,44.36,22.12,33.16
ATQCUS1394,25-34,Hyderabad,Salaried IT Employees,Male,Married,65549,393294,41991,6998.5,0.106767456,1663.009901,0.025370485,22.5417,261.2917,40.4167,52.4583,37.75,87.5833,19.1667,15,83.0833
ATQCUS1395,35-45,Mumbai,Freelancers,Male,Married,35503,213018,45947,7657.83,0.215695293,1622.42161,0.045698155,14.84,135.6,219.96,17.24,34.52,56.92,109.72,20.8,102
ATQCUS1396,21-24,Chennai,Salaried Other Employees,Male,Single,31412,188472,34855,5809.17,0.184934738,1749.75,0.055703234,10.28,252.8,61.8,43.04,16,26.28,107.92,32.12,63
ATQCUS1397,35-45,Hyderabad,Salaried Other Employees,Male,Married,42440,254640,41258,6876.33,0.162024741,1679.103837,0.039564181,35.5238,235.8095,51.619,86.9048,0,84.5238,146.7619,0,91.1429
ATQCUS1398,35-45,Hyderabad,Freelancers,Male,Married,38111,228666,35980,5996.67,0.157347485,1654.253793,0.043406203,16.9583,244.0833,159.0833,11.375,36.75,70.6667,45.2917,3.7917,109.9167
ATQCUS1399,21-24,Bengaluru,Freelancers,Male,Single,27729,166374,41755,6959.17,0.250970825,1687.071515,0.060841412,38.4583,395.0417,0,90.8333,24.9583,102.9167,29.3333,10.125,93.4167
ATQCUS1400,35-45,Delhi NCR,Business Owners,Male,Married,78598,471588,37162,6193.67,0.078801878,1714.319375,0.021811234,19.4516,0,106.3226,57.4516,39.2258,23.6774,87.9677,28.0968,108.0645
ATQCUS1401,35-45,Mumbai,Salaried IT Employees,Female,Married,61309,367854,35960,5993.33,0.097756121,1651.223571,0.026932809,44.0741,120.0741,38.3333,42.4815,62.3704,61.7037,78.2222,22.0741,106.5556
ATQCUS1402,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38769,232614,37994,6332.33,0.163334881,1829.339778,0.047185632,13.3846,229.8462,156.2308,63.4231,33.0769,66.0769,85.1154,4.8462,17.5385
ATQCUS1403,25-34,Bengaluru,Business Owners,Male,Single,69680,418080,35086,5847.67,0.083921785,1535.751717,0.022040065,18.9615,68.8462,191.8077,23.0769,12.3077,113.7308,74.0769,30,57.9231
ATQCUS1404,35-45,Hyderabad,Salaried IT Employees,Female,Married,68394,410364,36127,6021.17,0.088036524,1420.087264,0.020763331,28.72,122.48,110.36,39.12,45.16,160.32,17.44,11.96,63.32
ATQCUS1405,25-34,Hyderabad,Freelancers,Male,Married,34011,204066,33002,5500.33,0.16172209,1240.27049,0.036466746,42.3478,60.0435,138.8696,43.2174,42.6957,90,37.3478,13.2609,43
ATQCUS1406,21-24,Mumbai,Salaried Other Employees,Male,Married,29100,174600,38854,6475.67,0.222531615,1700.68101,0.058442646,31.1154,97.9615,71.1154,60.5,57,55.3077,116.1538,8.5385,65.1923
ATQCUS1407,45+,Hyderabad,Business Owners,Male,Married,85593,513558,41038,6839.67,0.079909222,1419.554151,0.016584933,9.1818,185.6818,159.3636,46.8636,52.2727,0,113.8182,23.0909,80.5455
ATQCUS1408,35-45,Bengaluru,Salaried IT Employees,Female,Married,69007,414042,39436,6572.67,0.095246424,1408.429286,0.020409948,14.8571,254.1429,109.4762,17.5714,43.0952,88.2857,77.4762,12.4286,67.9524
ATQCUS1409,25-34,Bengaluru,Freelancers,Male,Single,34833,208998,37597,6266.17,0.179891769,1290.093824,0.037036541,31.5238,79.1905,28.3333,49,41.0952,157.3333,140.7619,13.6667,38.5714
ATQCUS1410,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38009,228054,44962,7493.67,0.197155147,2101.028972,0.055277144,18.0667,248.7333,130.9333,67.0667,24.0667,48.6,63.3333,17.2333,55.2667
ATQCUS1411,25-34,Delhi NCR,Business Owners,Female,Married,73659,441954,38882,6480.33,0.087977437,1684.8858,0.022874134,33.6923,172.6538,121.3077,65.1538,32.3077,73.3846,93.2692,10.3462,31.1538
ATQCUS1412,25-34,Chennai,Salaried Other Employees,Male,Married,36670,220020,34553,5758.83,0.157044723,1151.766,0.031408945,28,128.2778,70.0556,34.7778,48.5556,63.3333,105.1111,15.2778,47.2222
ATQCUS1413,45+,Bengaluru,Freelancers,Male,Married,35865,215190,36920,6153.33,0.171569218,1749.476176,0.048779484,17.5517,87.7241,125.2759,31.3103,47.4828,115.7241,43.6552,8.2069,83
ATQCUS1414,35-45,Chennai,Salaried Other Employees,Male,Married,40405,242430,41864,6977.33,0.172684816,2035.054583,0.050366405,26.4643,123.3571,67.7143,71.5,10.3929,163.75,64.9286,34.9286,36.2143
ATQCUS1415,45+,Chennai,Salaried Other Employees,Male,Married,43126,258756,42267,7044.5,0.163346937,2042.905,0.047370612,15.069,192.7931,52.8966,32.069,34.5862,147.2759,86.7241,21.7931,66.2759
ATQCUS1416,45+,Hyderabad,Business Owners,Male,Married,71015,426090,38742,6457,0.090924453,1546.989583,0.021783983,21.5652,286.6087,75.1304,62.1304,0,60.7826,71.3913,16.6522,69.6087
ATQCUS1417,25-34,Bengaluru,Government Employees,Female,Single,52573,315438,34479,5746.5,0.109305157,1641.857143,0.031230045,17.3462,188.3462,117.4231,20.1154,31.3077,111.6923,59.8846,29.2692,33.8846
ATQCUS1418,25-34,Hyderabad,Salaried IT Employees,Male,Married,61231,367386,40054,6675.67,0.10902435,1625.380522,0.026545059,22.1071,43.5714,31.5714,72.8571,39.5,126.6429,84.8571,19.3571,53.8929
ATQCUS1419,35-45,Bengaluru,Salaried IT Employees,Female,Married,71133,426798,41771,6961.83,0.097870609,2096.034839,0.02946642,14.2143,153.6429,135.6786,68.7857,62.7857,96.7857,79.0714,0,61.7143
ATQCUS1420,35-45,Mumbai,Salaried IT Employees,Female,Married,66998,401988,37680,6280,0.093734141,1334.5,0.019918505,15.9412,292.7647,64.0588,24.0588,13.2941,88.5294,91.3529,47.4706,97.4706
ATQCUS1421,25-34,Delhi NCR,Freelancers,Male,Married,35908,215448,39262,6543.67,0.182234321,1572.997596,0.043806327,10.44,67.12,163.76,51.48,35.96,79,118.4,16.48,33.84
ATQCUS1422,25-34,Hyderabad,Business Owners,Male,Married,69362,416172,35974,5995.67,0.08644027,1238.236196,0.017851795,35.1579,327.2632,39.2632,32.2632,26.8421,53.0526,105.6842,30.0526,71.1053
ATQCUS1423,25-34,Bengaluru,Salaried IT Employees,Male,Married,58485,350910,35587,5931.17,0.101413525,1636.184828,0.027976145,18.1667,130.7917,71.0833,42.5417,39.7083,115.5833,103.375,18.7083,46.2917
ATQCUS1424,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61489,368934,29903,4983.83,0.081052383,1060.389362,0.017245188,27.9,91,166.1,48.1,49.4,46.3,57.25,19.45,48.9
ATQCUS1425,25-34,Delhi NCR,Business Owners,Male,Married,68810,412860,45926,7654.33,0.111238628,2014.297368,0.029273323,12.8,204.3333,97.6,32.9667,26.4,124.3,83.4,13.4667,65.5
ATQCUS1426,35-45,Delhi NCR,Freelancers,Male,Married,38406,230436,35994,5999,0.156199552,1340.202128,0.034895645,53.8095,53.3333,172.1429,51.619,11,105.9524,71.1429,37.3333,0
ATQCUS1427,35-45,Mumbai,Salaried IT Employees,Female,Married,65716,394296,41874,6979,0.106199403,1677.644231,0.025528703,17.56,189.52,73.12,47.16,44.4,159.2,48.48,19.36,60.88
ATQCUS1428,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47333,283998,33122,5520.33,0.116627511,1165.403,0.024621364,22.1579,217.4211,118.5263,48.4211,62.9474,30.3158,107.4737,21.5789,0
ATQCUS1429,35-45,Hyderabad,Business Owners,Male,Married,75973,455838,26600,4433.33,0.058354021,801.2042169,0.010545907,13.6,165.7333,42.6,19.0667,59.4,50.8,54.2,34.3333,27.2
ATQCUS1430,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41235,247410,42063,7010.5,0.170013338,1825.651042,0.044274307,33,164.56,115.96,56.96,51.56,79.08,135.32,34.2,0
ATQCUS1431,35-45,Bengaluru,Salaried IT Employees,Male,Married,67073,402438,42868,7144.67,0.106520806,1697.743366,0.025311875,46.125,54.9583,205,66.4167,41.2917,88.5417,73.75,15.625,86.4167
ATQCUS1432,21-24,Mumbai,Government Employees,Male,Single,38673,232038,35898,5983,0.154707419,1277.269663,0.033027426,48.6842,106.3684,0,44.5789,46.3684,125.3684,0,48,96.1053
ATQCUS1433,25-34,Hyderabad,Freelancers,Male,Married,33248,199488,34005,5667.5,0.170461381,1637.277778,0.049244399,16.3462,0,29.3077,12.0769,47.5769,136.1923,93.0769,33.8846,106.9231
ATQCUS1434,25-34,Mumbai,Salaried IT Employees,Female,Married,62104,372624,37554,6259,0.100782558,1321.344444,0.021276318,38.5263,225.6316,115.3684,21.7368,38.2105,182.8421,89.6842,0,33.8421
ATQCUS1435,25-34,Mumbai,Salaried Other Employees,Male,Married,38976,233856,38303,6383.83,0.163788742,1372.22514,0.035206926,8.5652,211.087,155.6087,59.1739,32.3913,84.4783,34.8696,19.6957,78.2609
ATQCUS1436,45+,Bengaluru,Salaried IT Employees,Female,Married,74819,448914,37426,6237.67,0.083370133,1510.172737,0.020184348,31.2174,304.8696,84.6522,33.6957,12.3478,86.0435,26.9565,29.6957,81.7826
ATQCUS1437,35-45,Bengaluru,Salaried IT Employees,Male,Married,68384,410304,43108,7184.67,0.105063611,1871.007813,0.027360315,34.56,218.16,86.88,89.48,47.48,0,88.96,21.08,24.04
ATQCUS1438,35-45,Mumbai,Freelancers,Male,Married,36153,216918,42375,7062.5,0.195350317,2007.236842,0.055520616,22.4815,269.2963,48.2963,66.5556,35.9259,95.1852,57.7407,36.7778,14.3704
ATQCUS1439,25-34,Mumbai,Business Owners,Male,Married,66559,399354,39928,6654.67,0.09998152,1774.578667,0.026661739,10.5357,183.1786,130.1786,43.8929,48.1786,0,68.8571,21.9286,69.6429
ATQCUS1440,25-34,Hyderabad,Salaried Other Employees,Male,Married,41112,246672,34198,5699.67,0.138637624,1175.189691,0.028585077,11.25,127.9,158.6,59.7,74.15,38.7,47.7,29,37.1
ATQCUS1441,35-45,Mumbai,Salaried IT Employees,Female,Married,63698,382188,58502,9750.33,0.153071211,2166.74,0.034015825,25,293.1818,167.5909,20.8636,92.4545,88.2727,59.5455,57.1818,98.3182
ATQCUS1442,45+,Mumbai,Salaried IT Employees,Male,Married,73460,440760,54267,9044.5,0.123121427,2305.460784,0.031383893,38.4615,281.5385,266.4615,41.8846,30.1154,30.7308,59.8077,31.4231,101.5385
ATQCUS1443,21-24,Bengaluru,Business Owners,Male,Single,52954,317724,57894,9649,0.182214752,2457.764151,0.046413192,20.1481,178.8889,338.1481,74.9259,64.037,32.9259,126.5926,15.5556,67.2963
ATQCUS1444,21-24,Bengaluru,Salaried IT Employees,Male,Single,48883,293298,53732,8955.33,0.183199272,2080.531212,0.042561447,10.6087,106.7391,177.9565,41.3043,42.3913,194.7391,84,51.3043,74
ATQCUS1445,45+,Bengaluru,Freelancers,Female,Married,37754,226524,55375,9229.17,0.244455422,3108.773053,0.082342879,28.0625,249.875,185.6563,60.5938,42.25,156.375,53.875,33.3438,46
ATQCUS1446,25-34,Bengaluru,Business Owners,Female,Married,70198,421188,66004,11000.67,0.156709166,2300.140091,0.032766462,27.8696,443.6522,193.2174,64.6957,24,99.4348,137.1739,26.1304,84.3478
ATQCUS1447,21-24,Bengaluru,Salaried IT Employees,Female,Single,49544,297264,60600,10100,0.203859196,2719.230769,0.054885168,32,261.7857,96.9286,54.2857,53.8929,63.2143,105.9643,40.75,112.3214
ATQCUS1448,25-34,Delhi NCR,Business Owners,Male,Married,68262,409572,48183,8030.5,0.117642319,1813.33871,0.026564395,33.5238,145.381,145.6667,78.9524,103.619,131.5238,18.3333,33.5714,48.3333
ATQCUS1449,25-34,Delhi NCR,Salaried Other Employees,Male,Single,39553,237318,51089,8514.83,0.215276464,1817.772697,0.045957897,50.5263,343.6316,240.4737,63.3158,0,76.7368,43.9474,36.9474,104.2105
ATQCUS1450,35-45,Chennai,Salaried IT Employees,Female,Married,64123,384738,63585,10597.5,0.165268312,2185.051546,0.034075941,28.2,375.3,124.1,105,53.8,106.25,232.45,7.85,45.35
ATQCUS1451,35-45,Chennai,Freelancers,Male,Married,35465,212790,50900,8483.33,0.239202876,2232.455263,0.062948125,31.04,0,220.04,45.6,79.64,116.84,108.24,27.28,92.32
ATQCUS1452,35-45,Delhi NCR,Salaried IT Employees,Female,Married,69809,418854,67196,11199.33,0.160428168,3045.431842,0.043625204,23.9677,288.8065,176.8387,46.9032,32.3226,92.1613,145.5484,26.1613,107.871
ATQCUS1453,25-34,Bengaluru,Freelancers,Male,Married,37275,223650,51603,8600.5,0.230731053,2384.29703,0.063965044,31.6786,206.75,45.25,59.8571,35.5357,119.9286,127.8929,48.4643,53.1071
ATQCUS1454,25-34,Mumbai,Freelancers,Male,Single,35381,212286,53086,8847.67,0.250068398,2315.278131,0.065438459,31.7143,102.7857,185.9286,60.75,67.3214,159.6786,68.0714,31.5,49.7143
ATQCUS1455,25-34,Bengaluru,Freelancers,Male,Married,34984,209904,56567,9427.83,0.269489767,3523.532424,0.100718398,42.6216,196.7297,151.9189,77.7568,50.7027,112.2973,102.3243,29,26.8649
ATQCUS1456,25-34,Bengaluru,Business Owners,Female,Married,63783,382698,60997,10166.17,0.159386827,2236.5574,0.035065102,80.5455,313.1364,174.7273,47.4091,36.5909,38.0455,183.7273,8.7273,126.9091
ATQCUS1457,35-45,Mumbai,Business Owners,Male,Married,71233,427398,63205,10534.17,0.147883284,3257.990722,0.045737098,21.5,227.5333,213.1667,47.8,93.0667,189.0667,88.8667,18.5333,117.6
ATQCUS1458,35-45,Hyderabad,Freelancers,Male,Married,36263,217578,50315,8385.83,0.23125031,1893.574516,0.052217812,45.8095,114.2857,157.7143,24.1905,79,317.381,61.6667,35.5238,101.8571
ATQCUS1459,35-45,Mumbai,Business Owners,Male,Married,70346,422076,50423,8403.83,0.11946422,2455.051461,0.03489966,33.6154,195.6538,116.4615,91.2692,14.1154,195.1154,62.5385,10.4615,147.2308
ATQCUS1460,35-45,Mumbai,Business Owners,Male,Married,74404,446424,51214,8535.67,0.11472058,2111.918351,0.028384473,12.3333,104.8333,206.4583,51.7917,53.3333,143.0833,165.5417,46.5,32.9583
ATQCUS1461,25-34,Hyderabad,Business Owners,Male,Married,70810,424860,52143,8690.5,0.12272984,2216.964286,0.031308633,22.84,261.64,156.96,73.76,53.28,115.64,47.68,17.2,95.04
ATQCUS1462,35-45,Chennai,Business Owners,Female,Married,70907,425442,51908,8651.33,0.122009534,1982.596458,0.027960518,51.7727,301.7273,57.0909,67.7273,41.7273,158.5909,70.2273,28.3636,65.4545
ATQCUS1463,25-34,Mumbai,Salaried IT Employees,Female,Married,62337,374022,55979,9329.83,0.149667613,2992.586981,0.048006593,32.3235,46.7059,156.4412,46.3824,74.7059,123.5882,128.5294,32.6176,77
ATQCUS1464,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62990,377940,27269,4544.83,0.072151611,1204.653735,0.019124523,25.6818,46.2727,0,34.5,49.6364,111.7727,25.4545,26,65.8636
ATQCUS1465,25-34,Hyderabad,Salaried IT Employees,Female,Married,61744,370464,40436,6739.33,0.109149553,1879.23625,0.030435933,8.7586,99.5862,25.2069,28.069,47.1379,30.069,70.4483,18.1379,100.1379
ATQCUS1466,21-24,Bengaluru,Salaried Other Employees,Male,Single,29585,177510,41655,6942.5,0.234662836,1612.90404,0.054517629,33.3043,132.1739,129.7391,42.7391,9,68.913,87.4783,18.7391,45.5217
ATQCUS1467,25-34,Mumbai,Salaried Other Employees,Male,Married,37806,226836,40083,6680.5,0.176704756,1560.864486,0.041286158,27.4,84.2,127.36,35.92,18.2,35.32,76,13,31.6
ATQCUS1468,45+,Bengaluru,Freelancers,Male,Married,39938,239628,32527,5421.17,0.135739646,1557.144574,0.038989047,27.2593,56.3333,44.7037,46.8889,17.1481,79.1852,45.7037,5.7778,67.3704
ATQCUS1469,45+,Delhi NCR,Business Owners,Male,Married,79778,478668,33480,5580,0.069944095,1442.022472,0.01807544,12.9565,164.3478,135.6087,14.7826,52.1304,76.4783,14.1304,13.0435,48.5217
ATQCUS1470,45+,Hyderabad,Business Owners,Male,Married,77762,466572,38307,6384.5,0.082103084,1596.125,0.020525771,13.9167,142.875,154.8333,11.5833,22.9167,76.2917,21.4583,26.0833,72
ATQCUS1471,21-24,Chennai,Government Employees,Male,Single,39778,238668,44617,7436.17,0.186941777,2061.512475,0.051825443,16.4286,265.0714,113.3571,22.25,33.6429,29.3571,12.5714,29.6786,57.5714
ATQCUS1472,25-34,Mumbai,Salaried IT Employees,Male,Married,61554,369324,29333,4888.83,0.079423433,1265.344235,0.020556653,8.9091,52,99.5455,69.9545,31.2727,23.6364,75.0455,13.5909,67.1364
ATQCUS1473,25-34,Chennai,Business Owners,Male,Single,72958,437748,46397,7732.83,0.105990159,2020.288919,0.027691123,14.7586,145.8966,129.3103,58.7586,35.5172,61.1034,27.3103,7.2069,56.2414
ATQCUS1474,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61364,368184,41759,6959.83,0.11341878,1898.135455,0.030932394,27.2667,150.3333,64.9333,31.7333,23.1333,98.9333,34.5333,5.4,63.0667
ATQCUS1475,35-45,Delhi NCR,Freelancers,Female,Married,38770,232620,33315,5552.5,0.143216404,1359.795918,0.035073405,21.2917,169.875,137.1667,22.1667,32.0417,72,45.8333,4.4583,35.25
ATQCUS1476,21-24,Bengaluru,Salaried Other Employees,Female,Married,30085,180510,34384,5730.67,0.190482633,1553.172243,0.051626134,11.3448,137.5517,66.5862,29.1034,35.3448,37.8276,56.4483,12.4138,64.5517
ATQCUS1477,25-34,Hyderabad,Freelancers,Female,Married,36801,220806,41431,6905.17,0.18763539,2051.040594,0.055733284,8.2333,199.9667,108.3333,20.3,11.8667,63,84.8,17.9333,57
ATQCUS1478,35-45,Mumbai,Business Owners,Female,Married,72782,436692,42265,7044.17,0.096784507,1840.368739,0.025286042,28.2759,123.931,35.8966,26.1379,49.5517,85.3793,39,16.3448,35.4138
ATQCUS1479,45+,Delhi NCR,Salaried Other Employees,Male,Married,46653,279918,34814,5802.33,0.124372066,1406.625455,0.030150804,5.25,41.4167,104.125,25.375,32.125,55.8333,95.625,26.5417,59.1667
ATQCUS1480,45+,Hyderabad,Salaried IT Employees,Male,Married,75349,452094,32862,5477,0.072688423,1632.567308,0.021666742,22.1613,133.2903,85.6452,23.9677,31.6452,66.9355,40.0645,5.3226,11.3548
ATQCUS1481,45+,Bengaluru,Government Employees,Male,Married,58771,352626,48072,8012,0.136325739,1755.009524,0.029861829,20.2609,131.0435,119.5652,14.0435,27.1304,138.7391,100.3043,14.3478,52.9565
ATQCUS1482,25-34,Bengaluru,Salaried IT Employees,Female,Married,63027,378162,39895,6649.17,0.105497168,1676.747217,0.026603634,11.4828,44.1724,114.9655,48.4828,45.2069,83.6897,33.3448,7.8966,41.4828
